mode,node_id,x,y,z,ux,uy,uz,rx,ry,rz
9,119,3,5,8,-0.002100000,0.053000000,0.002400000,-0.051100000,-0.006100000,-0.034700000
9,120,4,5,9,-0.005200000,0.052500000,0.005500000,-0.042900000,0.000000000,-0.068000000
9,121,1,5,1,0.000500000,-0.000200000,-0.000400000,-0.004400000,0.001900000,-0.004000000
9,122,2,5,2,0.003000000,0.000100000,-0.002900000,-0.001800000,0.002800000,-0.001100000
9,123,3,5,3,0.005400000,0.000400000,-0.005200000,0.001000000,0.001600000,0.001600000
9,124,4,5,4,0.005400000,0.000400000,-0.005100000,0.004000000,-0.002100000,0.004100000
9,125,1,0,4,0.047100000,0.248100000,0.047300000,0.139800000,-0.065800000,0.169500000
9,126,2,0,3,0.102100000,0.503600000,0.102300000,0.068300000,-0.029100000,0.078800000
9,127,3,0,2,0.092800000,0.487100000,0.092900000,-0.082300000,0.046000000,-0.091000000
9,128,4,0,1,0.030300000,0.220400000,0.030400000,-0.134600000,0.062200000,-0.162600000
9,129,1,0,9,-0.002900000,-0.016000000,-0.002700000,0.019200000,-0.003100000,-0.010500000
9,130,2,0,8,0.003700000,0.005900000,0.003900000,0.038000000,-0.008300000,-0.006300000
9,131,3,0,7,0.011500000,0.035600000,0.011600000,0.041400000,-0.005400000,-0.017400000
9,132,4,0,6,0.012500000,0.042600000,0.012600000,0.030200000,0.005200000,-0.043100000
9,133,1,5,9,0.011400000,0.082700000,0.011200000,-0.025200000,-0.004200000,0.070300000
9,134,2,5,8,0.010800000,0.093100000,0.010600000,-0.043900000,0.005300000,0.027800000
9,135,3,5,7,0.003800000,0.058200000,0.003600000,-0.045900000,0.008300000,0.002000000
9,136,4,5,6,-0.002300000,0.014500000,-0.002500000,-0.028600000,0.003300000,-0.004600000
9,137,1,5,4,-0.007700000,-0.005200000,-0.007600000,0.008400000,0.003300000,-0.011100000
9,138,2,5,3,-0.008100000,-0.005700000,-0.008100000,0.006200000,-0.001900000,-0.006000000
9,139,3,5,2,-0.005100000,-0.004300000,-0.005100000,0.003100000,-0.003800000,-0.001700000
9,140,4,5,1,-0.001500000,-0.002200000,-0.001500000,-0.000300000,-0.003100000,0.002100000
10,1,0,0,0,0.000000000,0.000000000,0.000000000,0.069800000,0.066600000,-0.100600000
10,2,0,0,1,0.060400000,-0.049200000,-0.000200000,0.027200000,0.048100000,-0.059000000
10,3,0,0,2,0.092200000,-0.055400000,-0.000400000,-0.011100000,0.012900000,-0.017500000
10,4,0,0,3,0.085800000,-0.032000000,-0.000600000,-0.028400000,-0.023800000,0.024100000
10,5,0,0,4,0.048200000,-0.005400000,-0.000900000,-0.017200000,-0.045900000,0.065700000
10,6,0,0,5,-0.000200000,-0.003400000,-0.001100000,0.017700000,-0.043900000,0.107200000
10,7,0,0,6,-0.031700000,-0.016000000,-0.001100000,0.007700000,-0.019300000,0.096200000
10,8,0,0,7,-0.039800000,-0.019200000,-0.001200000,-0.000600000,0.001400000,0.085200000
10,9,0,0,8,-0.030900000,-0.015600000,-0.001200000,-0.005500000,0.013700000,0.074100000
10,10,0,0,9,-0.014900000,-0.009300000,-0.001200000,-0.005900000,0.015100000,0.063100000
10,11,0,0,10,-0.003300000,-0.005000000,-0.001300000,-0.001700000,0.005300000,0.052100000
10,12,5,0,0,0.000000000,0.000000000,0.000000000,-0.059200000,0.054900000,-0.112800000
10,13,5,0,1,0.049900000,0.044900000,0.000200000,-0.028300000,0.039800000,-0.075500000
10,14,5,0,2,0.076300000,0.056400000,0.000400000,0.003700000,0.010800000,-0.038100000
10,15,5,0,3,0.071200000,0.040600000,0.000600000,0.023000000,-0.019600000,-0.000700000
10,16,5,0,4,0.040000000,0.015400000,0.000900000,0.021300000,-0.038100000,0.036700000
10,17,5,0,5,-0.000300000,0.002900000,0.001100000,-0.000800000,-0.036700000,0.074000000
10,18,5,0,6,-0.027300000,0.004800000,0.001100000,-0.002500000,-0.017300000,0.066900000
10,19,5,0,7,-0.035400000,0.007600000,0.001100000,-0.002500000,-0.000100000,0.059700000
10,20,5,0,8,-0.028900000,0.009500000,0.001200000,-0.000800000,0.011000000,0.052600000
10,21,5,0,9,-0.015200000,0.008900000,0.001200000,0.002300000,0.013900000,0.045400000
10,22,5,0,10,-0.003300000,0.004800000,0.001300000,0.006000000,0.007800000,0.038300000
10,23,5,5,0,0.000000000,0.000000000,0.000000000,-0.001300000,0.001600000,0.011400000
10,24,5,5,1,0.003000000,0.002100000,-0.000200000,-0.002600000,0.003800000,0.019400000
10,25,5,5,2,0.007100000,0.004900000,-0.000300000,-0.002600000,0.003700000,0.027400000
10,26,5,5,3,0.010000000,0.006900000,-0.000500000,-0.001100000,0.001300000,0.035400000
10,27,5,5,4,0.009100000,0.006800000,-0.000600000,0.001900000,-0.003900000,0.043400000
10,28,5,5,5,0.001400000,0.002600000,-0.000800000,0.007100000,-0.012800000,0.051400000
10,29,5,5,6,-0.006200000,0.000600000,-0.000800000,-0.001700000,-0.003400000,0.047600000
10,30,5,5,7,-0.006200000,0.004900000,-0.000700000,-0.005500000,0.002500000,0.043800000
10,31,5,5,8,-0.002200000,0.010400000,-0.000700000,-0.004200000,0.004500000,0.040100000
10,32,5,5,9,0.002000000,0.012000000,-0.000700000,0.002300000,0.002800000,0.036300000
10,33,5,5,10,0.002500000,0.004700000,-0.000700000,0.013700000,-0.002700000,0.032600000
10,34,0,5,0,0.000000000,0.000000000,0.000000000,0.005300000,0.001600000,0.015300000
10,35,0,5,1,0.003100000,-0.005400000,0.000100000,0.005100000,0.003900000,0.022900000
10,36,0,5,2,0.007300000,-0.009900000,0.000300000,0.003600000,0.003800000,0.030400000
10,37,0,5,3,0.010200000,-0.012300000,0.000400000,0.000600000,0.001300000,0.038000000
10,38,0,5,4,0.009300000,-0.010700000,0.000500000,-0.004500000,-0.004000000,0.045600000
10,39,0,5,5,0.001300000,-0.002600000,0.000600000,-0.012600000,-0.013200000,0.053200000
10,40,0,5,6,-0.005300000,0.008100000,0.000600000,-0.008600000,-0.001500000,0.051600000
10,41,0,5,7,-0.003000000,0.014300000,0.000600000,-0.003400000,0.004700000,0.050000000
10,42,0,5,8,0.002800000,0.014700000,0.000600000,0.002800000,0.005400000,0.048400000
10,43,0,5,9,0.006500000,0.008500000,0.000500000,0.009800000,0.000500000,0.046800000
10,44,0,5,10,0.002500000,-0.005000000,0.000500000,0.017400000,-0.009900000,0.045100000
10,45,1,0,10,-0.003300000,0.020800000,-0.003000000,-0.000100000,-0.000800000,0.005600000
10,46,2,0,10,-0.003300000,0.014800000,-0.000400000,0.001400000,-0.003500000,-0.014000000
10,47,3,0,10,-0.003300000,-0.001400000,0.003300000,0.002900000,-0.003000000,-0.015800000
10,48,4,0,10,-0.003300000,-0.011300000,0.005000000,0.004500000,0.000700000,-0.000700000
10,49,1,5,10,0.002500000,0.017200000,0.006100000,0.016600000,-0.002300000,0.004900000
10,50,2,5,10,0.002500000,0.012500000,0.005800000,0.015900000,0.002100000,-0.011400000
10,51,3,5,10,0.002500000,-0.000800000,0.002500000,0.015200000,0.003500000,-0.012900000
10,52,4,5,10,0.002500000,-0.008900000,-0.000700000,0.014400000,0.001900000,-0.000600000
10,53,0,1,10,-0.192900000,-0.005000000,-0.005300000,-0.005300000,0.002200000,0.274300000
10,54,0,2,10,-0.421200000,-0.005000000,-0.011000000,-0.004900000,-0.000800000,0.118800000
10,55,0,3,10,-0.373600000,-0.005000000,-0.014300000,-0.000600000,-0.003900000,-0.201000000
10,56,0,4,10,-0.114100000,-0.005000000,-0.011400000,0.007100000,-0.006900000,-0.246300000
10,57,5,1,10,-0.150800000,0.004800000,0.002600000,-0.002100000,0.005700000,0.215600000
10,58,5,2,10,-0.331700000,0.004800000,-0.002000000,-0.005500000,0.003600000,0.095800000
10,59,5,3,10,-0.296400000,0.004700000,-0.007300000,-0.003800000,0.001500000,-0.156800000
10,60,5,4,10,-0.092000000,0.004700000,-0.008500000,0.002900000,-0.000600000,-0.195700000
10,61,0,1,5,-0.061000000,-0.003200000,0.012400000,0.009600000,-0.037800000,0.020300000
10,62,0,2,5,-0.052700000,-0.003100000,0.018400000,0.002500000,-0.031600000,-0.030400000
10,63,0,3,5,-0.013100000,-0.002900000,0.017700000,-0.003600000,-0.025500000,-0.041900000
10,64,0,4,5,0.018000000,-0.002800000,0.011400000,-0.008600000,-0.019400000,-0.013500000
10,65,5,1,5,-0.039800000,0.002900000,-0.000900000,-0.002500000,-0.032000000,0.009700000
10,66,5,2,5,-0.029100000,0.002800000,-0.003600000,-0.002600000,-0.027200000,-0.026000000
10,67,5,3,5,0.002100000,0.002700000,-0.005600000,-0.001000000,-0.022400000,-0.030800000
10,68,5,4,5,0.022400000,0.002700000,-0.005200000,0.002300000,-0.017600000,-0.004500000
10,69,2,0,5,-0.000200000,0.018300000,0.012000000,0.010300000,0.013500000,-0.019000000
10,70,3,0,5,-0.000300000,-0.001800000,-0.004500000,0.006600000,0.014600000,-0.019700000
10,71,4,0,5,-0.000300000,-0.017500000,-0.014000000,0.002900000,-0.000800000,-0.007600000
10,72,1,0,5,-0.000200000,0.031700000,0.019300000,0.014000000,-0.004400000,-0.002600000
10,73,2,5,5,0.001300000,0.020400000,0.003500000,-0.004700000,0.005600000,-0.030200000
10,74,3,5,5,0.001400000,-0.014800000,-0.003100000,-0.000800000,0.005700000,-0.031800000
10,75,4,5,5,0.001400000,-0.029000000,-0.006600000,0.003200000,-0.000600000,0.008200000
10,76,1,5,5,0.001300000,0.031900000,0.006800000,-0.008700000,-0.000800000,0.011500000
10,77,5,1,1,-0.024900000,-0.000500000,0.000900000,0.047300000,-0.107000000,0.068400000
10,78,5,2,2,-0.137200000,-0.034300000,0.035100000,-0.011800000,0.018900000,-0.038200000
10,79,5,3,3,0.076700000,0.020500000,-0.019400000,-0.065700000,0.124100000,-0.124100000
10,80,5,4,4,0.158700000,0.041300000,-0.039800000,0.030700000,-0.047800000,0.067100000
10,81,0,4,4,0.120400000,-0.024800000,0.023200000,-0.045800000,-0.031700000,0.056900000
10,82,0,1,1,0.051800000,-0.090400000,0.090000000,0.096400000,-0.037800000,0.018600000
10,83,0,2,2,-0.001300000,-0.152400000,0.151600000,0.004600000,0.005500000,-0.009900000
10,84,0,3,3,0.095100000,-0.100000000,0.098800000,-0.087200000,0.063700000,-0.053300000
10,85,5,1,4,-0.014900000,0.001100000,-0.000300000,-0.001800000,-0.043600000,0.047000000
10,86,5,2,3,-0.011700000,0.000300000,-0.000800000,-0.000200000,-0.037700000,0.032800000
10,87,5,3,2,-0.004500000,0.000700000,-0.000100000,0.000300000,-0.028200000,0.022100000
10,88,5,4,1,0.001800000,0.000900000,0.000500000,-0.000500000,-0.016400000,0.013700000
10,89,0,1,4,-0.024500000,0.004200000,0.006000000,0.000700000,-0.059400000,0.064200000
10,90,0,2,3,-0.019500000,0.003200000,0.004600000,-0.002900000,-0.051900000,0.044300000
10,91,0,3,2,-0.008800000,0.000600000,0.001500000,-0.003300000,-0.039000000,0.029700000
10,92,0,4,1,0.001000000,-0.001500000,-0.001000000,-0.001800000,-0.023200000,0.018000000
10,93,0,1,9,-0.029600000,-0.004500000,-0.000900000,0.002400000,-0.023900000,0.026800000
10,94,0,2,8,-0.019500000,-0.000500000,0.003000000,0.004900000,-0.036900000,0.017700000
10,95,0,3,7,0.002100000,0.004100000,0.007600000,0.003300000,-0.039800000,0.018800000
10,96,0,4,6,0.016300000,0.004800000,0.008200000,-0.003000000,-0.033200000,0.029200000
10,97,5,1,9,-0.023600000,0.006600000,0.003100000,-0.000900000,-0.018300000,0.018900000
10,98,5,2,8,-0.013900000,0.004400000,0.000900000,-0.002800000,-0.030600000,0.013400000
10,99,5,3,7,0.004700000,0.001400000,-0.002000000,-0.002500000,-0.034400000,0.016300000
10,100,5,4,6,0.016500000,-0.000200000,-0.003600000,0.000000000,-0.030100000,0.027300000
10,101,5,4,9,0.088500000,0.038600000,-0.034600000,0.037800000,-0.027300000,0.058700000
10,102,5,3,8,0.096500000,0.054900000,-0.050900000,-0.012000000,0.059400000,-0.026500000
10,103,5,2,7,-0.042200000,0.023200000,-0.019200000,-0.038600000,0.087000000,-0.052700000
10,104,5,1,6,-0.101300000,-0.000900000,0.004900000,-0.004900000,-0.002000000,0.037800000
10,105,0,4,9,0.132800000,0.038800000,-0.043200000,0.047500000,-0.044600000,0.085400000
10,106,0,3,8,0.148200000,0.054700000,-0.059200000,-0.024000000,0.084900000,-0.038400000
10,107,0,2,7,-0.052900000,0.005000000,-0.009500000,-0.055400000,0.128000000,-0.076000000
10,108,0,1,6,-0.140600000,-0.024300000,0.019900000,0.003900000,0.001800000,0.055900000
10,109,1,0,1,0.131900000,-0.411700000,-0.131800000,0.268800000,0.168000000,-0.278800000
10,110,2,0,2,0.271700000,-0.875700000,-0.271400000,0.136800000,0.079200000,-0.125900000
10,111,3,0,3,0.259700000,-0.833900000,-0.259200000,-0.153100000,-0.099600000,0.184700000
10,112,4,0,4,0.111500000,-0.340600000,-0.110800000,-0.237600000,-0.160700000,0.290000000
10,113,1,0,6,-0.030800000,0.053100000,0.029400000,0.042300000,-0.018400000,0.066500000
10,114,2,0,7,-0.038400000,0.053900000,0.036800000,0.056300000,0.001400000,0.036400000
10,115,3,0,8,-0.030300000,0.025000000,0.028600000,0.055400000,0.012800000,0.021100000
10,116,4,0,9,-0.015500000,-0.002000000,0.013600000,0.038200000,0.014700000,0.022200000
10,117,1,5,6,-0.007300000,0.039700000,0.009200000,0.010600000,-0.004100000,0.031100000
10,118,2,5,7,-0.007700000,0.042500000,0.009500000,0.027100000,0.002800000,0.015700000
10,119,3,5,8,-0.003100000,0.023100000,0.004900000,0.033600000,0.005600000,0.010400000
10,120,4,5,9,0.001800000,0.003200000,0.000000000,0.028700000,0.003500000,0.016400000
10,121,1,5,1,0.002800000,0.000300000,-0.002700000,0.017000000,0.003600000,0.011200000
10,122,2,5,2,0.006500000,-0.009200000,-0.006200000,0.023100000,0.003400000,0.012600000
10,123,3,5,3,0.009000000,-0.019100000,-0.008600000,0.025100000,0.001500000,0.018300000
10,124,4,5,4,0.008600000,-0.020300000,-0.008100000,0.021400000,-0.002900000,0.029500000
10,125,1,0,4,0.126800000,0.418600000,0.126100000,0.278200000,-0.179300000,0.339100000
10,126,2,0,3,0.288300000,0.978100000,0.287800000,0.167100000,-0.103700000,0.199300000
10,127,3,0,2,0.293200000,1.000000000,0.292900000,-0.164100000,0.095900000,-0.160500000
10,128,4,0,1,0.134900000,0.456500000,0.134700000,-0.299700000,0.183100000,-0.324700000
10,129,1,0,9,-0.012400000,0.016500000,-0.010500000,-0.030800000,0.011800000,0.027200000
10,130,2,0,8,-0.024500000,-0.002500000,-0.022700000,-0.045800000,0.010900000,0.016400000
10,131,3,0,7,-0.031600000,-0.031500000,-0.029900000,-0.044900000,0.001800000,0.021600000
10,132,4,0,6,-0.025700000,-0.038900000,-0.024200000,-0.028700000,-0.014800000,0.041900000
10,133,1,5,9,0.007100000,0.027900000,0.005000000,-0.012400000,0.000300000,0.018700000
10,134,2,5,8,0.003400000,0.015800000,0.001300000,-0.030000000,0.006000000,0.004400000
10,135,3,5,7,-0.002900000,-0.013000000,-0.005000000,-0.032100000,0.005400000,0.005600000
10,136,4,5,6,-0.005400000,-0.026900000,-0.007600000,-0.018600000,-0.001400000,0.022300000
10,137,1,5,4,0.008800000,0.018100000,0.008300000,-0.023900000,-0.003100000,0.031300000
10,138,2,5,3,0.009300000,0.016800000,0.008900000,-0.025300000,0.001600000,0.019200000
10,139,3,5,2,0.006600000,0.007700000,0.006400000,-0.021600000,0.003600000,0.012300000
10,140,4,5,1,0.002900000,-0.000800000,0.002700000,-0.014100000,0.003800000,0.009300000
